File,Name,Kind,Signature,Description
src/core/paint.ts,alignedStrokeRect.rect,param,rect: { x: number; y: number; width: number; height: number },
src/core/paint.ts,alignedStrokeRect.align,param,align: StrokeAlign,
src/core/paint.ts,alignedStrokeRect.width,param,width = 1,
src/core/paint.ts,Region,interface,"{ x, y, w, h, shape }",Region a fill is clipped to.
src/core/paint.ts,Region.x,field,number,
src/core/paint.ts,Region.y,field,number,
src/core/paint.ts,Region.w,field,number,
src/core/paint.ts,Region.h,field,number,
src/core/paint.ts,Region.shape,field,'rectangle' \,'circle'
src/core/paint.ts,RenderFilledRegionOptions,interface,{ anchor },Per-call options for renderFilledRegion.
src/core/paint.ts,RenderFilledRegionOptions.anchor?,field,{ x: number; y: number },World-space anchor for a pattern-fill's repeat origin.
src/core/paint.ts,applyPaint,function,"(ctx: CanvasRenderingContext2D, paint: Paint, anchor?: { x: number; y: number }) => void",Set ctx.fillStyle and ctx.globalAlpha so a subsequent fill operation paints with the given strategy.
src/core/paint.ts,applyPaint.ctx,param,ctx: CanvasRenderingContext2D,
src/core/paint.ts,applyPaint.paint,param,paint: Paint,
src/core/paint.ts,applyPaint.anchor,param,anchor?: { x: number; y: number },
src/core/paint.ts,applyStroke,function,"(ctx: CanvasRenderingContext2D, stroke: Stroke, anchor?: { x: number; y: number }) => void","Set ctx.strokeStyle, ctx.lineWidth, dash/cap/join, and globalAlpha so a subsequent stroke operation paints with the given style."
src/core/paint.ts,applyStroke.ctx,param,ctx: CanvasRenderingContext2D,
src/core/paint.ts,applyStroke.stroke,param,stroke: Stroke,
src/core/paint.ts,applyStroke.anchor,param,anchor?: { x: number; y: number },
src/core/paint.ts,renderFilledRegion,function,"(ctx: CanvasRenderingContext2D, paint: Paint \",null \
src/core/paint.ts,renderFilledRegion.ctx,param,ctx: CanvasRenderingContext2D,
src/core/paint.ts,renderFilledRegion.paint,param,paint: Paint \,null \
src/core/paint.ts,renderFilledRegion.region,param,region: Region,
src/core/paint.ts,renderFilledRegion.options,param,options: RenderFilledRegionOptions = {},
src/core/scene/index.ts,createScene,reexport,re-export from './scene',
src/core/scene/index.ts,useScene,reexport,re-export from './useScene',
src/core/scene/index.ts,asNodeId,reexport,re-export from './types',
src/core/scene/index.ts,AddNodeSpec,reexport,re-export from './types',
src/core/scene/index.ts,ContainerNode,reexport,re-export from './types',
src/core/scene/index.ts,LayerRecord,reexport,re-export from './types',
src/core/scene/index.ts,LeafNode,reexport,re-export from './types',
src/core/scene/index.ts,Node,reexport,re-export from './types',
src/core/scene/index.ts,NodeId,reexport,re-export from './types',
src/core/scene/index.ts,RegisteredOp,reexport,re-export from './types',
src/core/scene/index.ts,Scene,reexport,re-export from './types',
src/core/scene/index.ts,SystemLayerRecord,reexport,re-export from './types',
src/core/scene/index.ts,SystemLayerSpec,reexport,re-export from './types',
src/core/scene/index.ts,UserLayerRecord,reexport,re-export from './types',
src/core/scene/index.ts,UseSceneOptions,reexport,re-export from './types',
src/core/scene/scene.ts,createScene,function,"(options: UseSceneOptions<TData, TLayer, TPose>) => Scene<TData, TLayer, TPose>",
src/core/scene/scene.ts,createScene.options,param,"options: UseSceneOptions<TData, TLayer, TPose>",
src/core/scene/types.ts,NodeId,type,string & { readonly __brand: 'NodeId' },Opaque branded id.
src/core/scene/types.ts,asNodeId,function,(s: string) => NodeId,Brand a string as a NodeId.
src/core/scene/types.ts,asNodeId.s,param,s: string,
src/core/scene/types.ts,LeafNode,interface,{ kind },
src/core/scene/types.ts,LeafNode.kind,field,'leaf',
src/core/scene/types.ts,ContainerNode,interface,"{ kind, children }",
src/core/scene/types.ts,ContainerNode.kind,field,'container',
src/core/scene/types.ts,ContainerNode.children,field,NodeId[],
src/core/scene/types.ts,Node,type,\,"LeafNode<TData, TLayer, TPose> \"
src/core/scene/types.ts,SystemLayerRecord,interface,{ kind },
src/core/scene/types.ts,SystemLayerRecord.kind,field,'system',
src/core/scene/types.ts,UserLayerRecord,interface,"{ kind, name }",
src/core/scene/types.ts,UserLayerRecord.kind,field,'user',
src/core/scene/types.ts,UserLayerRecord.name,field,string,
src/core/scene/types.ts,LayerRecord,type,\,SystemLayerRecord<TLayer> \
src/core/scene/types.ts,AddNodeSpec,interface,"{ kind, layer, pose, data, parent, index, id }",
src/core/scene/types.ts,AddNodeSpec.kind,field,'leaf' \,'container'
src/core/scene/types.ts,AddNodeSpec.layer,field,TLayer,
src/core/scene/types.ts,AddNodeSpec.pose,field,TPose,
src/core/scene/types.ts,AddNodeSpec.data,field,TData,
src/core/scene/types.ts,AddNodeSpec.parent?,field,NodeId \,null
src/core/scene/types.ts,AddNodeSpec.index?,field,number,
src/core/scene/types.ts,AddNodeSpec.id?,field,NodeId,Explicit id wins over the Scene's generateId and the kit default.
src/core/scene/types.ts,RegisteredOp,interface,"{ apply, revert }",
src/core/scene/types.ts,RegisteredOp.apply,field,(payload: P) => void,
src/core/scene/types.ts,RegisteredOp.revert,field,(payload: P) => void,
src/core/scene/types.ts,SystemLayerSpec,interface,"{ id, visible, locked }",
src/core/scene/types.ts,SystemLayerSpec.id,field,TLayer,
src/core/scene/types.ts,SystemLayerSpec.visible?,field,boolean,
src/core/scene/types.ts,SystemLayerSpec.locked?,field,boolean,
src/core/scene/types.ts,UseSceneOptions,interface,"{ systemLayers, initial, ops, historyLimit, generateId }",
src/core/scene/types.ts,UseSceneOptions.systemLayers,field,readonly SystemLayerSpec<TLayer>[],
src/core/scene/types.ts,UseSceneOptions.initial?,field,"readonly AddNodeSpec<TData, TLayer, TPose>[]",
src/core/scene/types.ts,UseSceneOptions.ops?,field,"Readonly<Record<string, RegisteredOp<unknown>>>",
src/core/scene/types.ts,UseSceneOptions.historyLimit?,field,number,
src/core/scene/types.ts,UseSceneOptions.generateId?,field,() => NodeId,
src/core/scene/types.ts,Scene,interface,"{ nodes, roots, layers, get, childrenOf, ancestorsOf, renderOrder, add, remove, update, ... }",
src/core/scene/types.ts,Scene.nodes,field,"ReadonlyMap<NodeId, Node<TData, TLayer, TPose>>",Reads
src/core/scene/types.ts,Scene.roots,field,readonly NodeId[],
src/core/scene/types.ts,Scene.layers,field,readonly LayerRecord<TLayer>[],
src/core/scene/types.ts,Scene.get,field,"Node<TData, TLayer, TPose> \",undefined
src/core/scene/types.ts,Scene.childrenOf,field,readonly NodeId[],
src/core/scene/types.ts,Scene.ancestorsOf,field,readonly NodeId[],
src/core/scene/types.ts,Scene.renderOrder,field,Iterable<NodeId>,
src/core/scene/types.ts,Scene.add,field,NodeId,Mutations (all auto-undoable)
src/core/scene/types.ts,Scene.remove,field,void,
src/core/scene/types.ts,Scene.update,field,void,
src/core/scene/types.ts,Scene.setPose,field,void,
src/core/scene/types.ts,Scene.setLayer,field,void,
src/core/scene/types.ts,Scene.move,field,void,
src/core/scene/types.ts,Scene.reorder,field,void,
src/core/scene/types.ts,Scene.setLayerVisible,field,void,
src/core/scene/types.ts,Scene.setLayerLocked,field,void,
src/core/scene/types.ts,Scene.registerOp,field,void,Custom op seam
src/core/scene/types.ts,Scene.recordOp,field,void,
src/core/scene/types.ts,Scene.undo,field,boolean,History
src/core/scene/types.ts,Scene.redo,field,boolean,
src/core/scene/types.ts,Scene.canUndo,field,boolean,
src/core/scene/types.ts,Scene.canRedo,field,boolean,
src/core/scene/types.ts,Scene.batch,field,T,
src/core/scene/types.ts,Scene.subscribe,field,() => void,Subscription (used by useScene; also for non-React observers)
src/core/scene/types.ts,Scene.getVersion,field,number,Monotonically increasing version.
src/core/scene/useScene.ts,UseSceneTrivialOptions,interface,"{ items, historyLimit, generateId }","Trivial-form options: a flat list of items, no layers, no parenting."
src/core/scene/useScene.ts,UseSceneTrivialOptions.items,field,readonly TItem[],
src/core/scene/useScene.ts,UseSceneTrivialOptions.historyLimit?,field,number,
src/core/scene/useScene.ts,UseSceneTrivialOptions.generateId?,field,() => NodeId,
src/core/scene/useScene.ts,useScene,hook,"(options: UseSceneTrivialOptions<TItem>) => Scene<TItem, DefaultLayer, TItem>",React hook returning a kit-owned Scene.
src/core/scene/useScene.ts,useScene.options,param,options: UseSceneTrivialOptions<TItem>,
src/core/scene/useScene.ts,useScene,hook,"(options: UseSceneOptions<TData, TLayer, TPose>) => Scene<TData, TLayer, TPose>",
src/core/scene/useScene.ts,useScene.options,param,"options: UseSceneOptions<TData, TLayer, TPose>",
src/core/scene/useScene.ts,useScene,hook,(options: unknown) => unknown,
src/core/scene/useScene.ts,useScene.options,param,options: unknown,
src/core/units.ts,Unit,type,string,A unit name (e.g.
src/core/units.ts,UnitSystem,interface,"{ base, units }",Conversion table mapping unit names to factors against a base unit.
src/core/units.ts,UnitSystem.base,field,Unit,"Name of the base unit, e.g."
src/core/units.ts,UnitSystem.units,field,"Record<Unit, number>",Factor to multiply a value in unit by to get base units.
src/core/units.ts,UnitValue,type,number \,{ value: number; unit: Unit }
src/core/units.ts,resolveUnit,function,"(v: UnitValue, unitSystem?: UnitSystem) => number",Resolve a UnitValue to a number in base units.
src/core/units.ts,resolveUnit.v,param,v: UnitValue,
src/core/units.ts,resolveUnit.unitSystem,param,unitSystem?: UnitSystem,
src/core/units.ts,formatUnit,function,"(baseValue: number, displayUnit: Unit, unitSystem: UnitSystem, opts?: { precision?: number; suffix?: boolean }) => string",Format a base-unit number as a string in the named display unit.
src/core/units.ts,formatUnit.baseValue,param,baseValue: number,
src/core/units.ts,formatUnit.displayUnit,param,displayUnit: Unit,
src/core/units.ts,formatUnit.unitSystem,param,unitSystem: UnitSystem,
src/core/units.ts,formatUnit.opts,param,opts?: { precision?: number; suffix?: boolean },
src/core/units.ts,IMPERIAL_INCHES,const,UnitSystem,Imperial unit system with base 'in'.
src/core/units.ts,METRIC_MM,const,UnitSystem,Metric unit system with base 'mm'.
src/core/units.ts,PIXELS,const,UnitSystem,Pixel unit system — sole unit is the base.
src/debug/createDebugOverlayLayer.ts,createDebugOverlayLayer,function,"({   sink,   config, }: CreateDebugOverlayLayerOpts) => RenderLayer<unknown>",Screen-space RenderLayer that paints the sink's snapshot.
src/debug/createDebugSink.ts,createDebugSink,function,(config: DebugConfig) => DebugSink & { snapshot(): DebugSnapshot },Build a sink that stores recorded primitives in arrays keyed by feature.
src/debug/createDebugSink.ts,createDebugSink.config,param,config: DebugConfig,
src/debug/defaultTheme.ts,DEFAULT_DEBUG_THEME,const,DebugTheme,Default colors per the spec's Visual Style section.
src/debug/index.ts,parseDebugFlags,reexport,re-export from './parseDebugFlags',
src/debug/index.ts,createDebugSink,reexport,re-export from './createDebugSink',
src/debug/index.ts,createDebugOverlayLayer,reexport,re-export from './createDebugOverlayLayer',
src/debug/index.ts,DEFAULT_DEBUG_THEME,reexport,re-export from './defaultTheme',
src/debug/index.ts,DebugConfig,reexport,re-export from './types',
src/debug/index.ts,DebugFeature,reexport,re-export from './types',
src/debug/index.ts,DebugTheme,reexport,re-export from './types',
src/debug/index.ts,DebugSink,reexport,re-export from './types',
src/debug/index.ts,DebugSnapshot,reexport,re-export from './types',
src/debug/index.ts,HandleKind,reexport,re-export from './types',
src/debug/index.ts,HitShape,reexport,re-export from './types',
src/debug/index.ts,RecordedHitbox,reexport,re-export from './types',
src/debug/index.ts,RecordedHandle,reexport,re-export from './types',
src/debug/index.ts,RecordedBounds,reexport,re-export from './types',
src/debug/index.ts,RecordedOrigin,reexport,re-export from './types',
src/debug/index.ts,RecordedSnap,reexport,re-export from './types',
src/debug/index.ts,RecordedLayer,reexport,re-export from './types',
src/debug/parseDebugFlags.ts,parseDebugFlags,function,(search: string) => DebugConfig \,null
src/debug/parseDebugFlags.ts,parseDebugFlags.search,param,search: string,
src/debug/types.ts,DebugConfig,interface,"{ hitboxes, handles, bounds, origins, snap, layers, theme }",One bit per debug feature; absent keys are off.
src/debug/types.ts,DebugConfig.hitboxes?,field,boolean,
src/debug/types.ts,DebugConfig.handles?,field,boolean,
src/debug/types.ts,DebugConfig.bounds?,field,boolean,
src/debug/types.ts,DebugConfig.origins?,field,boolean,
src/debug/types.ts,DebugConfig.snap?,field,boolean,
src/debug/types.ts,DebugConfig.layers?,field,boolean,
src/debug/types.ts,DebugConfig.theme?,field,Partial<DebugTheme>,Optional per-feature color overrides; falls back to the default theme.
src/debug/types.ts,DebugFeature,type,'hitboxes' \,'handles' \
src/debug/types.ts,DebugTheme,interface,"{ hitboxFill, hitboxStroke, handle, bounds, origin, snap, layerText, layerTextBg }",
src/debug/types.ts,DebugTheme.hitboxFill,field,string,
src/debug/types.ts,DebugTheme.hitboxStroke,field,string,
src/debug/types.ts,DebugTheme.handle,field,string,
src/debug/types.ts,DebugTheme.bounds,field,string,
src/debug/types.ts,DebugTheme.origin,field,string,
src/debug/types.ts,DebugTheme.snap,field,string,
src/debug/types.ts,DebugTheme.layerText,field,string,
src/debug/types.ts,DebugTheme.layerTextBg,field,string,
src/debug/types.ts,HandleKind,type,'corner' \,'rotation' \
src/debug/types.ts,HitShape,type,\,{ kind: 'rect'; x: number; y: number; width: number; height: number; rotation?: number } \
src/debug/types.ts,RecordedHitbox,interface,"{ id, kind, shape }",
src/debug/types.ts,RecordedHitbox.id,field,string,
src/debug/types.ts,RecordedHitbox.kind,field,'body' \,'handle' \
src/debug/types.ts,RecordedHitbox.shape,field,HitShape,
src/debug/types.ts,RecordedHandle,interface,"{ id, position, kind }",
src/debug/types.ts,RecordedHandle.id,field,string,
src/debug/types.ts,RecordedHandle.position,field,{ x: number; y: number },
src/debug/types.ts,RecordedHandle.kind,field,HandleKind,
src/debug/types.ts,RecordedBounds,interface,"{ id, bounds }",
src/debug/types.ts,RecordedBounds.id,field,string,
src/debug/types.ts,RecordedBounds.bounds,field,{ x: number; y: number; width: number; height: number },
src/debug/types.ts,RecordedOrigin,interface,"{ id, point }",
src/debug/types.ts,RecordedOrigin.id,field,string,
src/debug/types.ts,RecordedOrigin.point,field,{ x: number; y: number },
src/debug/types.ts,RecordedSnap,interface,"{ point, accepted }",
src/debug/types.ts,RecordedSnap.point,field,{ x: number; y: number },
src/debug/types.ts,RecordedSnap.accepted,field,boolean,
src/debug/types.ts,RecordedLayer,interface,"{ id, label, space, index }",
src/debug/types.ts,RecordedLayer.id,field,string,
src/debug/types.ts,RecordedLayer.label,field,string,
src/debug/types.ts,RecordedLayer.space,field,'world' \,'screen'
src/debug/types.ts,RecordedLayer.index,field,number,
src/debug/types.ts,DebugSnapshot,interface,"{ hitboxes, handles, bounds, origins, snap, layers }",
src/debug/types.ts,DebugSnapshot.hitboxes,field,RecordedHitbox[],
src/debug/types.ts,DebugSnapshot.handles,field,RecordedHandle[],
src/debug/types.ts,DebugSnapshot.bounds,field,RecordedBounds[],
src/debug/types.ts,DebugSnapshot.origins,field,RecordedOrigin[],
src/debug/types.ts,DebugSnapshot.snap,field,RecordedSnap[],
src/debug/types.ts,DebugSnapshot.layers,field,RecordedLayer[],
src/debug/types.ts,DebugSink,interface,"{ recordHitbox, recordHandle, recordBounds, recordOrigin, recordSnapCandidate, recordLayer, beginFrame, clearSnap }",
src/debug/types.ts,DebugSink.recordHitbox,field,void,
src/debug/types.ts,DebugSink.recordHandle,field,void,
src/debug/types.ts,DebugSink.recordBounds,field,void,
src/debug/types.ts,DebugSink.recordOrigin,field,void,
src/debug/types.ts,DebugSink.recordSnapCandidate,field,void,
src/debug/types.ts,DebugSink.recordLayer,field,void,
src/debug/types.ts,DebugSink.beginFrame,field,void,Clears every non-snap array.
src/debug/types.ts,DebugSink.clearSnap,field,void,Clears the snap array.
src/features/drag/dragGhost.ts,DragGhost,interface,"{ move, setHidden, repaint, destroy }",Cursor-following drag ghost.
src/features/drag/dragGhost.ts,DragGhost.move,field,void,
src/features/drag/dragGhost.ts,DragGhost.setHidden,field,void,
src/features/drag/dragGhost.ts,DragGhost.repaint,field,void,
src/features/drag/dragGhost.ts,DragGhost.destroy,field,void,
src/features/drag/dragGhost.ts,DragGhostOptions,interface,"{ sizeCss, paint, opacity }",Construction options for createDragGhost.
src/features/drag/dragGhost.ts,DragGhostOptions.sizeCss,field,number,Visual diameter/side of the ghost in CSS pixels.
src/features/drag/dragGhost.ts,DragGhostOptions.paint,field,"(ctx: CanvasRenderingContext2D, sizeCss: number) => void",Paint callback.
src/features/drag/dragGhost.ts,DragGhostOptions.opacity?,field,number,Optional opacity (default 0.85).
src/features/drag/dragGhost.ts,createDragGhost,function,(opts: DragGhostOptions) => DragGhost,Mount a fixed-position canvas drag ghost on document.body; returns the controller DragGhost.
src/features/drag/dragGhost.ts,createDragGhost.opts,param,opts: DragGhostOptions,
src/features/drag/pointerDrag.ts,DragPayload,interface,"{ kind, ids, data }","Payload carried by an in-flight pointer drag — kind routes to drop zones, ids lists the dragged items."
src/features/drag/pointerDrag.ts,DragPayload.kind,field,string,
src/features/drag/pointerDrag.ts,DragPayload.ids,field,string[],
src/features/drag/pointerDrag.ts,DragPayload.data?,field,unknown,
src/features/drag/pointerDrag.ts,DragHandleOptions,interface,{ createGhost },Options for useDragHandle; supply createGhost to override the default DOM-clone ghost.
src/features/drag/pointerDrag.ts,DragHandleOptions.createGhost?,field,"(source: HTMLElement, payload: DragPayload) => HTMLElement",
src/features/drag/pointerDrag.ts,useDragHandle,hook,(getPayload: () => DragPayload \,"null, options?: DragHandleOptions)"
src/features/drag/pointerDrag.ts,useDragHandle.getPayload,param,getPayload: () => DragPayload \,null
src/features/drag/pointerDrag.ts,useDragHandle.options,param,options?: DragHandleOptions,
src/features/drag/pointerDrag.ts,DropZoneOptions,interface,"{ accepts, onDrop, onOver, onMove }",Options for useDropZone; accepts filters by payload.kind.
src/features/drag/pointerDrag.ts,DropZoneOptions.accepts,field,(kind: string) => boolean,
src/features/drag/pointerDrag.ts,DropZoneOptions.onDrop,field,"(payload: DragPayload, clientX: number, clientY: number) => void",
src/features/drag/pointerDrag.ts,DropZoneOptions.onOver?,field,(active: boolean) => void,
src/features/drag/pointerDrag.ts,DropZoneOptions.onMove?,field,"(payload: DragPayload, clientX: number, clientY: number) => void",
src/features/drag/pointerDrag.ts,useDropZone,hook,(opts: DropZoneOptions) => (el: T \,null) => void
src/features/drag/pointerDrag.ts,useDropZone.opts,param,opts: DropZoneOptions,
src/features/drag/thresholdDrag.ts,ThresholdDragOptions,interface,"{ threshold, onActivate, onMove, onCommit, onCancel }",Wire up a pointer-driven drag with a movement threshold before activation.
src/features/drag/thresholdDrag.ts,ThresholdDragOptions.threshold?,field,number,
src/features/drag/thresholdDrag.ts,ThresholdDragOptions.onActivate?,field,(e: PointerEvent) => void,
src/features/drag/thresholdDrag.ts,ThresholdDragOptions.onMove,field,(e: PointerEvent) => void,
src/features/drag/thresholdDrag.ts,ThresholdDragOptions.onCommit,field,(e: PointerEvent) => void,
src/features/drag/thresholdDrag.ts,ThresholdDragOptions.onCancel?,field,() => void,
src/features/drag/thresholdDrag.ts,ThresholdDragHandle,interface,{ isDragging },Handle returned by startThresholdDrag exposing live gesture state.
src/features/drag/thresholdDrag.ts,ThresholdDragHandle.isDragging,field,() => boolean,True after the pointer has moved past threshold and the drag is live.
src/features/drag/thresholdDrag.ts,startThresholdDrag,function,"(e: React.PointerEvent, opts: ThresholdDragOptions) => ThresholdDragHandle",Begin a threshold-gated drag from a React PointerDown event; returns a handle exposing live state.
src/features/drag/thresholdDrag.ts,startThresholdDrag.e,param,e: React.PointerEvent,
src/features/drag/thresholdDrag.ts,startThresholdDrag.opts,param,opts: ThresholdDragOptions,
src/features/grid/cellHighlight.ts,CellHighlightLayerOpts,interface,"{ spacing, unitSystem, origin, getCell, fill }",Options for createCellHighlightLayer.
src/features/grid/cellHighlight.ts,CellHighlightLayerOpts.spacing,field,UnitValue,Cell size in world units (matches the grid's spacing).
src/features/grid/cellHighlight.ts,CellHighlightLayerOpts.unitSystem?,field,UnitSystem,Optional unit system for resolving tagged spacing values.
src/features/grid/cellHighlight.ts,CellHighlightLayerOpts.origin?,field,() => { x: number; y: number },"Origin the cell grid is anchored to, in world units."
src/features/grid/cellHighlight.ts,CellHighlightLayerOpts.getCell,field,() => { col: number; row: number } \,null
src/features/grid/cellHighlight.ts,CellHighlightLayerOpts.fill?,field,Paint,Paint strategy for the filled cell.
src/features/grid/cellHighlight.ts,createCellHighlightLayer,function,(opts: CellHighlightLayerOpts) => RenderLayer<unknown>,Build a RenderLayer that fills a single grid cell — typically a snap-target preview.
src/features/grid/cellHighlight.ts,createCellHighlightLayer.opts,param,opts: CellHighlightLayerOpts,
src/features/grid/index.ts,roundToCell,function,"(value: number, cellSize: number) => number",Round value to the nearest multiple of cellSize.
src/features/grid/index.ts,roundToCell.value,param,value: number,
src/features/grid/index.ts,roundToCell.cellSize,param,cellSize: number,
src/features/grid/layer.ts,GridLayerOpts,interface,"{ spacing, unitSystem, bounds, accentEvery, subdivisions, style }",Options for createGridLayer.
src/features/grid/layer.ts,GridLayerOpts.spacing,field,UnitValue,"Distance between adjacent grid lines (also known as grid pitch), in world (base) units."
src/features/grid/layer.ts,GridLayerOpts.unitSystem?,field,UnitSystem,Optional unit system for resolving tagged spacing values.
src/features/grid/layer.ts,GridLayerOpts.bounds,field,() => { x: number; y: number; width: number; height: number },"Bounds of the area to cover, in world units."
src/features/grid/layer.ts,GridLayerOpts.accentEvery?,field,number,Lines every N cells get the accent style.
src/features/grid/layer.ts,GridLayerOpts.subdivisions?,field,number,Optional finer subdivisions per cell.
src/features/grid/layer.ts,GridLayerOpts.style?,field,{ line?: Stroke; accent?: Stroke; sub?: Stroke; },Per-band stroke styles.
src/features/grid/layer.ts,createGridLayer,function,(opts: GridLayerOpts) => RenderLayer<unknown>,Build a RenderLayer that draws a world-space grid with optional accent lines and subdivisions.
src/features/grid/layer.ts,createGridLayer.opts,param,opts: GridLayerOpts,
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions,interface,"{ ref, view, spacing, unitSystem, origin, onChange, enabled }",Options for useGridCellHover.
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions.ref,field,RefObject<HTMLElement \,null>
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions.view,field,() => ViewTransform,Read the current view transform.
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions.spacing,field,UnitValue,Cell spacing in world units.
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions.unitSystem?,field,UnitSystem,Required if spacing is tagged (e.g.
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions.origin?,field,{ x: number; y: number },"Origin the cell grid is anchored to, in world units."
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions.onChange?,field,(cell: { col: number; row: number } \,null) => void
src/features/grid/useGridCellHover.ts,UseGridCellHoverOptions.enabled?,field,boolean,Disable the listeners without unmounting.
src/features/grid/useGridCellHover.ts,UseGridCellHoverReturn,interface,"{ cell, getCell }",Return shape of useGridCellHover.
src/features/grid/useGridCellHover.ts,UseGridCellHoverReturn.cell,field,{ col: number; row: number } \,null
src/features/grid/useGridCellHover.ts,UseGridCellHoverReturn.getCell,field,() => { col: number; row: number } \,null
src/features/grid/useGridCellHover.ts,useGridCellHover,hook,(opts: UseGridCellHoverOptions) => UseGridCellHoverReturn,Track which grid cell the pointer is over; pairs with createCellHighlightLayer.
src/features/grid/useGridCellHover.ts,useGridCellHover.opts,param,opts: UseGridCellHoverOptions,
src/features/groups/children.ts,CreateChildrenLayerOpts,interface,"{ id, label, adapter, parentId, drawChild, defaultVisible, alwaysOn }",Options for createChildrenLayer.
src/features/groups/children.ts,CreateChildrenLayerOpts.id?,field,string,Layer id for the visibility/order map.
src/features/groups/children.ts,CreateChildrenLayerOpts.label?,field,string,Human-readable label.
src/features/groups/children.ts,CreateChildrenLayerOpts.adapter,field,"Pick<OrderedAdapter, 'getChildren'>",Source of getChildren.
src/features/groups/children.ts,CreateChildrenLayerOpts.parentId?,field,string \,null \
src/features/groups/children.ts,CreateChildrenLayerOpts.drawChild,field,void,Draw one child.
src/features/groups/children.ts,CreateChildrenLayerOpts.defaultVisible?,field,boolean,Forwarded to the produced RenderLayer.
src/features/groups/children.ts,CreateChildrenLayerOpts.alwaysOn?,field,boolean,Forwarded to the produced RenderLayer.
src/features/groups/children.ts,createChildrenLayer,function,(opts: CreateChildrenLayerOpts<TData>) => RenderLayer<TData>,Build a RenderLayer that draws an OrderedAdapter's children in z-order.
src/features/groups/children.ts,createChildrenLayer.opts,param,opts: CreateChildrenLayerOpts<TData>,
src/features/groups/composePose.ts,RectPose,interface,"{ x, y, width, height }",Axis-aligned rectangle pose.
src/features/groups/composePose.ts,RectPose.x,field,number,
src/features/groups/composePose.ts,RectPose.y,field,number,
src/features/groups/composePose.ts,RectPose.width,field,number,
src/features/groups/composePose.ts,RectPose.height,field,number,
src/features/groups/composePose.ts,PoseAdapter,interface,"{ getPose, getParent }",Minimal adapter needed by composeWorldPose and friends — pose lookup plus parent walk.
src/features/groups/composePose.ts,PoseAdapter.getPose,field,TPose,
src/features/groups/composePose.ts,PoseAdapter.getParent,field,string \,null
src/features/groups/composePose.ts,composeWorldPose,function,"(adapter: PoseAdapter<TPose>, id: string, compose: (parent: TPose, child: TPose) => TPose) => TPose",Walk id's parent chain (root first to id last) and fold local poses into a world pose via compose.
src/features/groups/composePose.ts,composeWorldPose.adapter,param,adapter: PoseAdapter<TPose>,
src/features/groups/composePose.ts,composeWorldPose.id,param,id: string,
src/features/groups/composePose.ts,composeWorldPose.compose,param,"compose: (parent: TPose, child: TPose) => TPose",
src/features/groups/composePose.ts,composeRectPose,function,"(parent: TPose, child: TPose) => TPose",Default compose for axis-aligned rectangles.
src/features/groups/composePose.ts,composeRectPose.parent,param,parent: TPose,
src/features/groups/composePose.ts,composeRectPose.child,param,child: TPose,
src/features/groups/composePose.ts,translateRectPose,function,"(pose: TPose, dx: number, dy: number) => TPose","Translate a RectPose-shaped pose by (dx, dy)."
src/features/groups/composePose.ts,translateRectPose.pose,param,pose: TPose,
src/features/groups/composePose.ts,translateRectPose.dx,param,dx: number,
src/features/groups/composePose.ts,translateRectPose.dy,param,dy: number,
src/features/groups/composePose.ts,rebaseLocalPose,function,"(adapter: PoseAdapter<TPose>, worldPose: TPose, newParentId: string \","null, compose: (parent: TPose, child: TPose) => TPose, decompose: (parent: TPose, world: TPose) => TPose) => TPose"
src/features/groups/composePose.ts,rebaseLocalPose.adapter,param,adapter: PoseAdapter<TPose>,
src/features/groups/composePose.ts,rebaseLocalPose.worldPose,param,worldPose: TPose,
src/features/groups/composePose.ts,rebaseLocalPose.newParentId,param,newParentId: string \,null
src/features/groups/composePose.ts,rebaseLocalPose.compose,param,"compose: (parent: TPose, child: TPose) => TPose",
src/features/groups/composePose.ts,rebaseLocalPose.decompose,param,"decompose: (parent: TPose, world: TPose) => TPose",
src/features/groups/composePose.ts,decomposeRectPose,function,"(parent: TPose, world: TPose) => TPose",Inverse of composeRectPose — subtracts parent translation.
src/features/groups/composePose.ts,decomposeRectPose.parent,param,parent: TPose,
src/features/groups/composePose.ts,decomposeRectPose.world,param,world: TPose,
src/features/groups/composePose.ts,worldPoseLookup,function,"(adapter: PoseAdapter<TPose>, compose: (parent: TPose, child: TPose) => TPose) => (id: string) => TPose \",null
src/features/groups/composePose.ts,worldPoseLookup.adapter,param,adapter: PoseAdapter<TPose>,
src/features/groups/composePose.ts,worldPoseLookup.compose,param,"compose: (parent: TPose, child: TPose) => TPose",
src/features/groups/index.ts,Group,reexport,re-export from './types',
src/features/groups/index.ts,GroupAdapter,reexport,re-export from './types',
src/features/groups/index.ts,resolveToOutermostGroup,reexport,re-export from './resolve',
src/features/groups/index.ts,expandToLeaves,reexport,re-export from './resolve',
src/features/groups/index.ts,unionBounds,reexport,re-export from './unionBounds',
src/features/groups/index.ts,RectPose,reexport,re-export from './unionBounds',
